TrialRows_Name,TrialRows_Proffession,Task,corrAns,StimFile,Name,Proffession,Letter1,Letter2,Letter3,Name_trials.thisRepN,Name_trials.thisTrialN,Name_trials.thisN,Name_trials.thisIndex,Proffession_trials.thisRepN,Proffession_trials.thisTrialN,Proffession_trials.thisN,Proffession_trials.thisIndex,Encoding_Proffession.thisRepN,Encoding_Proffession.thisTrialN,Encoding_Proffession.thisN,Encoding_Proffession.thisIndex,ImmediateRecall_Proffession.thisRepN,ImmediateRecall_Proffession.thisTrialN,ImmediateRecall_Proffession.thisN,ImmediateRecall_Proffession.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Jitter,key_resp_1.keys,key_resp_1.rt,key_resp_1.started,key_resp_1.stopped,image.started,image.stopped,text_4.started,text_4.stopped,polygon_3.started,polygon_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_ImmediateRecall.keys,key_resp_ImmediateRecall.started,key_resp_ImmediateRecall.stopped,image_3.started,image_3.stopped,text_6.started,text_6.stopped,key_resp_ImmediateRecall.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,s,0.598103500000434,17.639663999987533,None,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,3,Images_Faces/SH44.png,0,Målare,M.,G.,S.,,,,,0,0,0,2,0,0,0,1,,,,,,,,,3.5,2,2.589564900001278,33.32577739999397,None,33.32577739999397,None,33.32577739999397,None,40.7709157000063,None,None,40.7709157000063,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,2,Images_Faces/SH46.png,0,Svetsare,S.,G.,S.,,,,,0,0,0,2,0,1,1,3,,,,,,,,,3.5,None,,41.29157229998964,None,41.29157229998964,None,41.29157229998964,None,48.78603970000404,None,None,48.78603970000404,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,3,Images_Faces/SH48.png,0,Jurist,J.,F.,S.,,,,,0,0,0,2,0,2,2,5,,,,,,,,,8.0,None,,49.30755510000745,None,49.30755510000745,None,49.30755510000745,None,61.304506999993464,None,None,61.304506999993464,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,1,Images_Faces/SH45.png,0,Sotare,S.,G.,P.,,,,,0,0,0,2,0,3,3,2,,,,,,,,,2.5,None,,61.82576840001275,None,61.82576840001275,None,61.82576840001275,None,68.31784390000394,None,None,68.31784390000394,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,2,Images_Faces/SH43.png,0,Arbetsledare,A.,H.,S.,,,,,0,0,0,2,0,4,4,0,,,,,,,,,4.75,None,,68.83923050001613,None,68.83923050001613,None,68.83923050001613,None,77.58272710000165,None,None,77.58272710000165,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,1,Images_Faces/SH47.png,0,Plåtslagare,P.,F.,S.,,,,,0,0,0,2,0,5,5,4,,,,,,,,,5.75,None,,78.10384429999976,None,78.10384429999976,None,78.10384429999976,None,87.84819650001009,None,None,87.84819650001009,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,3,Images_Faces/SH44.png,0,Målare,M.,G.,S.,,,,,0,0,0,2,,,,,0,0,0,1,,,,,,,,,,,,,,98.11776280001504,None,None,98.11776280001504,None,None,88.39001999999164,None,88.39001999999164,None,88.39001999999164,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,2,Images_Faces/SH43.png,0,Arbetsledare,A.,H.,S.,,,,,0,0,0,2,,,,,0,1,1,0,,,,,,,,,,,,,,108.38334709999617,None,None,108.38334709999617,None,None,98.63888089999091,None,98.63888089999091,None,98.63888089999091,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,3,Images_Faces/SH48.png,0,Jurist,J.,F.,S.,,,,,0,0,0,2,,,,,0,2,2,5,,,,,,,,,,,,,,118.64874920001603,None,None,118.64874920001603,None,1,108.90442880001501,None,108.90442880001501,None,108.90442880001501,None,2.0710766999982297,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,2,Images_Faces/SH46.png,0,Svetsare,S.,G.,S.,,,,,0,0,0,2,,,,,0,3,3,3,,,,,,,,,,,,,,128.91309760001604,None,None,128.91309760001604,None,None,119.16999299998861,None,119.16999299998861,None,119.16999299998861,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,1,Images_Faces/SH47.png,0,Plåtslagare,P.,F.,S.,,,,,0,0,0,2,,,,,0,4,4,4,,,,,,,,,,,,,,139.18006949999835,None,None,139.18006949999835,None,None,129.4155776000116,None,129.4155776000116,None,129.4155776000116,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,encoding_proffession,1,Images_Faces/SH45.png,0,Sotare,S.,G.,P.,,,,,0,0,0,2,,,,,0,5,5,2,,,,,,,,,,,,,,149.44559409999056,None,None,149.44559409999056,None,None,139.70112469999003,None,139.70112469999003,None,139.70112469999003,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
12:18,42:48,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,1,Images_Faces/SH36.png,0,VVS-monterare,V.,K.,P.,,,,,0,1,1,0,0,0,0,5,,,,,,,,,7.0,None,,149.9699430000037,None,149.9699430000037,None,149.9699430000037,None,160.96626220000326,None,None,160.96626220000326,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,3,Images_Faces/SH31.png,0,Fastighetsskötare,F.,M.,W.,,,,,0,1,1,0,0,1,1,0,,,,,,,,,5.75,None,,161.48734990000958,None,161.48734990000958,None,161.48734990000958,None,171.23185280000325,None,None,171.23185280000325,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,1,Images_Faces/SH32.png,0,Skattehandläggare,S.,M.,K.,,,,,0,1,1,0,0,2,2,1,,,,,,,,,9.75,None,,171.75302120001288,None,171.75302120001288,None,171.75302120001288,None,185.50175049999962,None,None,185.50175049999962,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,3,Images_Faces/SH35.png,0,Kock,K.,K.,N.,,,,,0,1,1,0,0,3,3,4,,,,,,,,,2.5,None,,186.0228872000007,None,186.0228872000007,None,186.0228872000007,None,192.5137914000079,None,None,192.5137914000079,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,2,Images_Faces/SH34.png,0,Marknadsförare,M.,L.,N.,,,,,0,1,1,0,0,4,4,3,,,,,,,,,9.5,None,,193.0349872999941,None,193.0349872999941,None,193.0349872999941,None,206.53359100001398,None,None,206.53359100001398,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,2,Images_Faces/SH33.png,0,Elektriker,E.,L.,M.,,,,,0,1,1,0,0,5,5,2,,,,,,,,,3.5,None,,207.05483480001567,None,207.05483480001567,None,207.05483480001567,None,214.5466665000131,None,None,214.5466665000131,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,1,Images_Faces/SH36.png,0,VVS-monterare,V.,K.,P.,,,,,0,1,1,0,,,,,0,0,0,5,,,,,,,,,,,,,,222.5618026999873,None,None,222.5618026999873,None,None,215.08658910001395,None,215.08658910001395,None,215.08658910001395,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,2,Images_Faces/SH33.png,0,Elektriker,E.,L.,M.,,,,,0,1,1,0,,,,,0,1,1,2,,,,,,,,,,,,,,230.57634719999623,None,None,230.57634719999623,None,None,223.0829561999999,None,223.0829561999999,None,223.0829561999999,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,3,Images_Faces/SH31.png,0,Fastighetsskötare,F.,M.,W.,,,,,0,1,1,0,,,,,0,2,2,0,,,,,,,,,,,,,,238.58955199999036,None,None,238.58955199999036,None,None,231.09765139999217,None,231.09765139999217,None,231.09765139999217,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,3,Images_Faces/SH35.png,0,Kock,K.,K.,N.,,,,,0,1,1,0,,,,,0,3,3,4,,,,,,,,,,,,,,246.60218149999855,None,None,246.60218149999855,None,None,239.11012910000863,None,239.11012910000863,None,239.11012910000863,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,1,Images_Faces/SH32.png,0,Skattehandläggare,S.,M.,K.,,,,,0,1,1,0,,,,,0,4,4,1,,,,,,,,,,,,,,254.61553129999083,None,None,254.61553129999083,None,None,247.12353420001455,None,247.12353420001455,None,247.12353420001455,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,encoding_proffession,2,Images_Faces/SH34.png,0,Marknadsförare,M.,L.,N.,,,,,0,1,1,0,,,,,0,5,5,3,,,,,,,,,,,,,,262.6331457000051,None,None,262.6331457000051,None,None,255.13729020001483,None,255.13729020001483,None,255.13729020001483,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
0:6,30:36,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,1,Images_Faces/SH59.png,0,Körskollärare,K.,B.,V.,,,,,0,2,2,4,0,0,0,4,,,,,,,,,6.75,None,,263.1746579000028,None,263.1746579000028,None,263.1746579000028,None,273.9037427000003,None,None,273.9037427000003,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,3,Images_Faces/SH58.png,0,Botaniker,B.,H.,U.,,,,,0,2,2,4,0,1,1,3,,,,,,,,,9.25,None,,274.4246558000159,None,274.4246558000159,None,274.4246558000159,None,287.67287460001535,None,None,287.67287460001535,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,3,Images_Faces/SH56.png,0,Gruvarbetare,G.,B.,T.,,,,,0,2,2,4,0,2,2,1,,,,,,,,,8.0,None,,288.19409040000755,None,288.19409040000755,None,288.19409040000755,None,300.1924563999928,None,None,300.1924563999928,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,3,Images_Faces/SH60.png,0,Polis,P.,A.,V.,,,,,0,2,2,4,0,3,3,5,,,,,,,,,5.75,None,,300.7135807000159,None,300.7135807000159,None,300.7135807000159,None,310.4579522999993,None,None,310.4579522999993,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,1,Images_Faces/SH57.png,0,Bonde,B.,G.,T.,,,,,0,2,2,4,0,4,4,2,,,,,,,,,4.5,None,,310.9789376000117,None,310.9789376000117,None,310.9789376000117,None,319.4720515999943,None,None,319.4720515999943,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,2,Images_Faces/SH55.png,0,Pastor,P.,B.,S.,,,,,0,2,2,4,0,5,5,0,,,,,,,,,4.75,None,,319.9931671000086,None,319.9931671000086,None,319.9931671000086,None,328.7366164000123,None,None,328.7366164000123,None,,,,,,,,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,3,Images_Faces/SH60.png,0,Polis,P.,A.,V.,,,,,0,2,2,4,,,,,0,0,0,5,,,,,,,,,,,,,,338.00426580000203,None,None,338.00426580000203,None,None,329.2782186999975,None,329.2782186999975,None,329.2782186999975,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,1,Images_Faces/SH57.png,0,Bonde,B.,G.,T.,,,,,0,2,2,4,,,,,0,1,1,2,,,,,,,,,,,,,,347.2693639000063,None,None,347.2693639000063,None,None,338.52592350001214,None,338.52592350001214,None,338.52592350001214,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
24:30,54:60,encoding_proffession,3,Images_Faces/SH56.png,0,Gruvarbetare,G.,B.,T.,,,,,0,2,2,4,,,,,0,2,2,1,,,,,,,,,,,,,,356.5334387999901,None,None,356.5334387999901,None,None,347.79044680000516,None,347.79044680000516,None,347.79044680000516,None,,,001,2022_Oct_21_1920,Gallery_fMRI,2021.2.3,59.813620755557835,
